Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,LLY,LLY,LLY,LLY,LLY,,,
2023-11-09,2023,11,9,Thursday,45,2023-45,603.09,603.96,572.35,580.09,6279800,-0.04491800553921976,568.4,563.0476
2023-11-10,2023,11,10,Friday,45,2023-45,583.7,587.49,574.87,586.36,3645900,0.01080634395288338,569.8757142857143,563.9012
2023-11-13,2023,11,13,Monday,46,2023-46,583.06,607.0,567.17,601.08,5744800,0.025095717282655583,571.2971428571428,564.9922
2023-11-14,2023,11,14,Tuesday,46,2023-46,597.77,605.46,592.32,600.33,3827600,-0.0012426849590542188,573.0835714285714,566.047
2023-11-15,2023,11,15,Wednesday,46,2023-46,600.39,602.38,574.38,578.43,4287000,-0.03647555413173087,574.5921428571429,566.6292
2023-11-16,2023,11,16,Thursday,46,2023-46,581.34,584.87,571.76,578.64,3030500,0.0003567574514666827,576.6671428571428,566.955
2023-11-17,2023,11,17,Friday,46,2023-46,582.27,585.94,577.12,581.55,2628200,0.0050277372028715295,578.5657142857143,567.0796
2023-11-20,2023,11,20,Monday,47,2023-47,581.28,594.47,580.54,587.34,2827200,0.009954058916215258,581.7035714285714,567.1414
2023-11-21,2023,11,21,Tuesday,47,2023-47,588.16,591.23,581.61,582.42,1851600,-0.008366694669266539,584.4528571428572,567.0314
2023-11-22,2023,11,22,Wednesday,47,2023-47,585.17,588.89,576.67,584.87,2052200,0.004201771377527086,585.5671428571429,566.9786
2023-11-24,2023,11,24,Friday,47,2023-47,588.08,593.13,586.73,590.78,1341700,0.010099348823308096,587.977857142857,567.1866
2023-11-27,2023,11,27,Monday,48,2023-48,590.84,593.32,580.99,581.37,2630700,-0.015920715557651177,587.7978571428572,567.5193999999999
2023-11-28,2023,11,28,Tuesday,48,2023-48,581.83,585.15,579.24,581.44,1793900,0.00011831803615147685,587.2907142857142,567.9396
2023-11-29,2023,11,29,Wednesday,48,2023-48,582.03,584.33,574.4,581.69,1908600,0.0004394150007001052,585.4564285714285,568.2926
2023-11-30,2023,11,30,Thursday,48,2023-48,581.3,585.99,576.14,580.89,5658400,-0.0013854484681161683,585.5135714285715,568.7339999999999
2023-12-01,2023,12,1,Friday,48,2023-48,581.54,591.63,572.99,574.01,3638600,-0.01184361000470302,584.6314285714285,569.4206
2023-12-04,2023,12,4,Monday,49,2023-49,572.13,577.01,564.47,575.62,2577100,0.002807891699403431,582.8128571428571,570.1312
2023-12-05,2023,12,5,Tuesday,49,2023-49,573.26,581.64,569.42,578.05,2157300,0.0042175928419678765,581.2214285714285,570.8562
2023-12-06,2023,12,6,Wednesday,49,2023-49,580.59,583.7,574.36,579.13,2093100,0.0018700740427259888,581.2714285714286,571.6474
2023-12-07,2023,12,7,Thursday,49,2023-49,578.18,578.76,567.69,578.17,2095000,-0.001662967611495203,581.2378571428571,572.4244
2023-12-08,2023,12,8,Friday,49,2023-49,578.88,588.02,574.73,587.78,2446800,0.016624862235397053,581.6828571428571,573.4978
2023-12-11,2023,12,11,Monday,50,2023-50,588.38,590.86,557.66,574.01,5614100,-0.023426085667094698,580.7307142857143,574.4394
2023-12-12,2023,12,12,Tuesday,50,2023-50,572.0,575.79,568.24,574.72,2846100,0.001232805557726424,580.1807142857143,575.3724
2023-12-13,2023,12,13,Wednesday,50,2023-50,573.24,588.39,572.31,587.24,3112500,0.021786696677488226,580.35,576.8128
2023-12-14,2023,12,14,Thursday,50,2023-50,584.29,584.29,558.92,563.82,5275900,-0.039882839190438335,578.4242857142857,577.6618
2023-12-15,2023,12,15,Friday,50,2023-50,562.27,563.86,552.0,562.22,5317000,-0.002841328265484222,577.0564285714286,578.2822
2023-12-18,2023,12,18,Monday,51,2023-51,566.57,573.04,565.81,569.8,3033900,0.013495439422780642,576.225,578.5884
2023-12-19,2023,12,19,Tuesday,51,2023-51,570.28,575.06,567.34,569.85,2192700,8.65499919930901e-05,575.3792857142856,578.7674
2023-12-20,2023,12,20,Wednesday,51,2023-51,566.58,569.9,560.24,560.42,2647100,-0.016557465667100812,573.9171428571428,578.6096
2023-12-21,2023,12,21,Thursday,51,2023-51,561.6,565.12,557.28,562.18,1786500,0.003139449338451339,573.0721428571429,577.9774
2023-12-22,2023,12,22,Friday,51,2023-51,563.18,566.01,557.67,560.59,2226100,-0.002814772529010079,571.9985714285714,577.211
2023-12-26,2023,12,26,Tuesday,52,2023-52,559.72,562.93,557.89,560.87,1678700,0.0004909216512343217,570.7714285714286,576.4757999999999
2023-12-27,2023,12,27,Wednesday,52,2023-52,560.7,573.66,560.7,571.52,2163400,0.018995189391457945,570.2278571428571,575.8076
2023-12-28,2023,12,28,Thursday,52,2023-52,571.98,576.61,570.04,570.87,1973500,-0.0011350061395843936,569.7064285714285,575.2898
2023-12-29,2023,12,29,Friday,52,2023-52,572.84,576.1,569.52,572.91,2000100,0.0035637008860498476,568.6442857142857,574.8338
2024-01-02,2024,1,2,Tuesday,00,2024-00,570.44,582.54,569.1,582.03,3226700,0.015920153667010162,569.2171428571429,574.8828
2024-01-03,2024,1,3,Wednesday,00,2024-00,589.7,609.19,588.52,607.09,5130300,0.04305961693441618,571.5292857142857,575.5538
2024-01-04,2024,1,4,Thursday,00,2024-00,614.52,625.48,602.74,603.95,6272500,-0.005180574629671697,572.7228571428572,576.3188
2024-01-05,2024,1,5,Friday,00,2024-00,603.45,609.29,599.71,607.93,2404000,0.006590567345231557,575.8735714285715,576.8538000000001
2024-01-08,2024,1,8,Monday,01,2024-01,611.74,615.31,599.12,615.28,2453900,0.012092951342158154,579.6635714285715,577.653
2024-01-09,2024,1,9,Tuesday,01,2024-01,619.29,623.52,613.01,614.74,2918900,-0.0008785092008363193,582.8735714285714,578.8016
2024-01-10,2024,1,10,Wednesday,01,2024-01,617.7,626.11,615.01,619.37,2679100,0.007530189563832224,586.4107142857143,580.1972000000001
2024-01-11,2024,1,11,Thursday,01,2024-01,623.49,628.77,617.35,624.8,2690300,0.008775091028007331,591.0092857142857,581.5938
2024-01-12,2024,1,12,Friday,01,2024-01,627.24,632.94,622.14,631.88,2067800,0.011325862471167625,595.9878571428571,583.3632
2024-01-16,2024,1,16,Tuesday,02,2024-02,632.85,636.61,622.79,623.67,2413600,-0.012987544877233859,600.4935714285714,584.958
2024-01-17,2024,1,17,Wednesday,02,2024-02,628.47,629.52,614.45,618.11,2124100,-0.008919644807438343,604.5821428571428,585.9348
2024-01-18,2024,1,18,Thursday,02,2024-02,610.61,613.16,602.18,612.64,3385000,-0.008840842615286615,607.5192857142856,587.047
2024-01-19,2024,1,19,Friday,02,2024-02,611.7,618.78,609.35,617.78,3125000,0.008390487844801342,610.87,587.7248
2024-01-22,2024,1,22,Monday,03,2024-03,619.18,621.77,614.27,620.04,2030200,0.003658744902204525,614.2364285714285,588.3548
2024-01-23,2024,1,23,Tuesday,03,2024-03,616.91,619.18,604.26,618.87,2525000,-0.0019018959897861842,616.8678571428571,588.5848
2024-01-24,2024,1,24,Wednesday,03,2024-03,622.64,632.12,621.15,622.82,2276900,0.006384148155789804,617.9914285714285,589.4394
2024-01-25,2024,1,25,Thursday,03,2024-03,616.59,621.74,613.95,616.84,2407900,-0.009594460958852191,618.9121428571428,590.049
2024-01-26,2024,1,26,Friday,03,2024-03,626.4,628.61,619.67,628.27,2410300,0.0185303904478753,620.365,590.5928
2024-01-29,2024,1,29,Monday,04,2024-04,630.48,634.56,628.78,633.92,2718500,0.008994723027172968,621.6964285714286,591.2646
2024-01-30,2024,1,30,Tuesday,04,2024-04,634.61,635.69,629.99,633.9,2006100,-3.0810175715267896e-05,623.0649999999999,592.3739999999999
2024-01-31,2024,1,31,Wednesday,04,2024-04,639.21,652.15,626.06,634.52,4719000,0.0009766163780964288,624.1471428571429,593.4916
2024-02-01,2024,2,1,Thursday,04,2024-04,636.21,649.18,632.12,649.09,2494300,0.022955170651179246,625.8821428571429,594.8424
2024-02-02,2024,2,2,Friday,04,2024-04,651.0,661.07,648.41,656.18,3019200,0.010932382879953462,627.6178571428571,596.2192
2024-02-05,2024,2,5,Monday,05,2024-05,679.15,699.65,670.81,694.07,7602400,0.05773978490743015,632.6464285714285,598.4522000000001
2024-02-06,2024,2,6,Tuesday,05,2024-05,729.26,729.26,679.23,692.92,8187300,-0.0016568379940273825,637.9899999999999,600.6132
2024-02-07,2024,2,7,Wednesday,05,2024-05,698.18,728.26,694.88,712.92,5798000,0.028863929842981806,645.1528571428571,603.056
2024-02-08,2024,2,8,Thursday,05,2024-05,715.81,728.27,713.29,723.04,4636900,0.01419938363976847,652.6714285714286,605.8894
2024-02-09,2024,2,9,Friday,05,2024-05,722.87,732.89,721.01,727.45,2833900,0.006089717156227525,660.3435714285714,608.8096
2024-02-12,2024,2,12,Monday,06,2024-06,728.08,728.08,713.97,724.6,2932300,-0.003918109185515273,667.8957142857142,611.6677999999999
2024-02-13,2024,2,13,Tuesday,06,2024-06,717.64,730.22,717.64,730.21,2860300,0.007744904187282131,675.5664285714286,614.6542
2024-02-14,2024,2,14,Wednesday,06,2024-06,734.3,752.24,733.49,745.61,3394300,0.021087531737535192,684.7642857142856,618.0862
2024-02-15,2024,2,15,Thursday,06,2024-06,744.12,751.2,738.42,746.07,2507000,0.0006206594969662138,693.1785714285714,621.4952
2024-02-16,2024,2,16,Friday,06,2024-06,759.12,782.19,751.7,769.98,5009400,0.032041081119995596,702.897142857143,625.3338
2024-02-20,2024,2,20,Tuesday,07,2024-07,777.79,781.12,741.56,743.98,4701100,-0.03375716333797796,710.76,628.6308
2024-02-21,2024,2,21,Wednesday,07,2024-07,726.67,737.92,721.91,734.38,3541800,-0.012902662652913288,717.8928571428571,631.755
2024-02-22,2024,2,22,Thursday,07,2024-07,751.78,763.14,744.58,757.75,3167400,0.03181352686378647,725.6542857142857,635.1543999999999
2024-02-23,2024,2,23,Friday,07,2024-07,762.04,765.63,750.48,757.65,2394800,-0.00012992420175350627,732.902142857143,638.8272000000001
2024-02-26,2024,2,26,Monday,08,2024-08,759.38,768.16,757.24,759.99,2243800,0.00309288781613426,737.6107142857144,642.5326
2024-02-27,2024,2,27,Tuesday,08,2024-08,743.24,761.01,733.92,753.18,2716700,-0.008964631447035631,741.9150000000001,645.8514
2024-02-28,2024,2,28,Wednesday,08,2024-08,750.47,751.21,740.05,745.93,2716300,-0.009621002641310605,744.2728571428571,649.4936
2024-02-29,2024,2,29,Thursday,08,2024-08,741.44,744.77,732.53,742.03,3905400,-0.0052267496863279694,745.6292857142856,653.0898000000001
2024-03-01,2024,3,1,Friday,08,2024-08,757.14,771.96,752.32,770.03,4247500,0.037734699054508214,748.6707142857143,657.0944000000001
2024-03-04,2024,3,4,Monday,09,2024-09,784.13,788.41,774.01,780.04,3855600,0.012990396586368913,752.6307142857142,661.2982
2024-03-05,2024,3,5,Tuesday,09,2024-09,773.18,776.35,757.39,765.57,3168700,-0.018541278091550373,755.1564285714285,665.4011999999999
2024-03-06,2024,3,6,Wednesday,09,2024-09,772.17,775.68,762.04,767.72,2518600,0.0028034373758538678,756.7357142857144,669.512
2024-03-07,2024,3,7,Thursday,09,2024-09,759.91,780.74,749.36,768.1,3977400,0.0005003046110150233,758.3092857142856,673.6621999999999
2024-03-08,2024,3,8,Friday,09,2024-09,767.95,767.95,743.33,750.36,4054900,-0.023097858260433535,756.9078571428571,677.452
2024-03-11,2024,3,11,Monday,10,2024-10,740.59,745.11,716.38,723.02,3968900,-0.03643710338221595,755.4107142857143,680.482
2024-03-12,2024,3,12,Tuesday,10,2024-10,729.51,744.29,726.61,743.28,2701700,0.02802415263351432,756.0464285714287,683.9302
2024-03-13,2024,3,13,Wednesday,10,2024-10,745.3,749.01,734.19,746.13,2357500,0.003828060013286283,755.2164285714287,687.3946
2024-03-14,2024,3,14,Thursday,10,2024-10,753.13,756.13,737.82,748.97,2647500,0.0038133800501087833,754.5964285714284,690.7334
2024-03-15,2024,3,15,Friday,10,2024-10,743.71,749.13,736.16,742.52,3730100,-0.008623277013137698,753.3485714285714,693.4420000000001
2024-03-18,2024,3,18,Monday,11,2024-11,750.5,757.79,746.53,750.88,2521400,0.011257512810731063,753.1842857142857,696.3806
2024-03-19,2024,3,19,Tuesday,11,2024-11,746.72,761.89,743.33,760.84,2557100,0.013269346585230712,754.2492857142859,699.4387999999999
2024-03-20,2024,3,20,Wednesday,11,2024-11,758.21,761.21,744.95,760.92,2038000,0.00010332448951655415,755.5985714285714,702.3516000000001
2024-03-21,2024,3,21,Thursday,11,2024-11,762.04,768.48,747.15,758.36,3013200,-0.0033639555586962855,754.765,705.224
2024-03-22,2024,3,22,Friday,11,2024-11,758.1,764.99,755.42,758.7,1981000,0.0004542479223026419,753.2407142857144,708.0106
2024-03-25,2024,3,25,Monday,12,2024-12,759.18,766.46,756.28,761.19,1806600,0.003283274782819756,752.9278571428573,710.7384000000001
2024-03-26,2024,3,26,Tuesday,12,2024-12,762.24,766.3,757.12,762.93,2099000,0.002276410247775029,752.5857142857142,713.3594
2024-03-27,2024,3,27,Wednesday,12,2024-12,766.68,773.13,755.52,766.16,2297700,0.004232794497183168,752.4471428571427,716.2092
2024-03-28,2024,3,28,Thursday,12,2024-12,768.26,781.41,764.44,765.94,3209400,-0.0002826486022238228,753.5600000000001,719.1658
2024-04-01,2024,4,1,Monday,13,2024-13,764.01,765.49,742.17,748.8,2921300,-0.022379061642545883,755.4014285714285,721.8889999999999
2024-04-02,2024,4,2,Tuesday,13,2024-13,743.4,753.25,741.86,752.16,2596800,0.004483586686764962,756.0357142857143,724.5766
2024-04-03,2024,4,3,Wednesday,13,2024-13,753.86,775.09,753.58,764.0,3044900,0.01574674464464043,757.3121428571429,727.4558000000001
2024-04-04,2024,4,4,Thursday,13,2024-13,769.46,775.73,755.96,756.21,2354000,-0.010193202864405726,757.8292857142858,730.2026
2024-04-05,2024,4,5,Friday,13,2024-13,753.64,774.55,751.3,772.09,2113400,0.02100023010921359,759.9414285714286,733.188
2024-04-08,2024,4,8,Monday,14,2024-14,772.89,773.07,761.4,765.28,1664200,-0.008823982563735178,760.97,736.1568000000001
2024-04-09,2024,4,9,Tuesday,14,2024-14,765.62,765.8,739.05,745.54,2464100,-0.02579497403722053,759.8771428571429,738.5022
2024-04-10,2024,4,10,Wednesday,14,2024-14,739.67,753.43,735.29,750.21,1700300,0.006259645999789676,759.112142857143,740.828
2024-04-11,2024,4,11,Thursday,14,2024-14,748.04,751.53,739.07,747.85,1594800,-0.0031365912129072138,758.3614285714285,743.107
2024-04-12,2024,4,12,Friday,14,2024-14,747.83,751.7,738.2,740.03,2495000,-0.010466165492079571,757.0278571428571,745.2172
2024-04-15,2024,4,15,Monday,15,2024-15,748.33,756.13,737.94,739.17,2358600,-0.0011574012979918002,755.455,747.0187999999999
2024-04-16,2024,4,16,Tuesday,15,2024-15,740.06,741.5,731.52,735.2,2569800,-0.005367802252962517,753.4742857142858,748.5992
2024-04-17,2024,4,17,Wednesday,15,2024-15,747.47,759.9,733.37,739.17,3069400,0.005396771052778471,751.5464285714287,749.5011999999999
2024-04-18,2024,4,18,Thursday,15,2024-15,737.84,740.58,732.28,734.42,1717300,-0.0064200259228673895,749.2950000000001,750.3312
2024-04-19,2024,4,19,Friday,15,2024-15,737.58,738.42,710.91,715.09,3505500,-0.026328966184326452,746.8871428571429,750.3746000000001
2024-04-22,2024,4,22,Monday,16,2024-16,718.46,726.48,714.21,720.03,2354100,0.0069117552416861905,744.5921428571428,750.3144
2024-04-23,2024,4,23,Tuesday,16,2024-16,729.75,734.63,720.14,734.17,2042000,0.019635397593956494,742.4614285714285,750.4488
2024-04-24,2024,4,24,Wednesday,16,2024-16,741.01,741.01,717.53,720.89,2133400,-0.018090636996930143,739.9385714285714,750.3745999999999
2024-04-25,2024,4,25,Thursday,16,2024-16,713.8,716.74,707.2,713.67,2608800,-0.01001084328811308,735.7657142857142,750.0437999999999
2024-04-26,2024,4,26,Friday,16,2024-16,712.3,726.05,709.86,722.18,2009200,0.011919261115109325,732.6871428571428,749.5751999999999
2024-04-29,2024,4,29,Monday,17,2024-17,724.38,729.14,718.34,725.81,2665600,0.005030626791943771,731.2778571428571,749.17
2024-04-30,2024,4,30,Tuesday,17,2024-17,763.02,783.21,755.8,769.03,7437100,0.05954961495241151,732.6221428571428,749.1510000000001
2024-05-01,2024,5,1,Wednesday,17,2024-17,762.79,770.52,756.38,764.75,2802100,-0.005568981705250664,733.8292857142858,749.5664
2024-05-02,2024,5,2,Thursday,17,2024-17,765.33,765.33,742.63,744.23,3205600,-0.026829779860876868,734.1292857142856,749.7633999999999
2024-05-03,2024,5,3,Friday,17,2024-17,731.52,733.49,719.05,723.61,4595100,-0.02770182856294623,733.0178571428571,749.0806
2024-05-06,2024,5,6,Monday,18,2024-18,726.64,755.14,724.63,754.83,3398300,0.04314482668804831,734.42,749.0242
2024-05-07,2024,5,7,Tuesday,18,2024-18,757.02,767.05,750.33,765.75,2879400,0.014464973233601741,736.3185714285713,749.1394
2024-05-08,2024,5,8,Wednesday,18,2024-18,767.06,769.28,760.27,763.02,2089800,-0.003561352569520504,738.3614285714286,749.3362
2024-05-09,2024,5,9,Thursday,18,2024-18,764.99,771.89,757.31,759.63,2522100,-0.004451823176533476,741.5428571428572,749.6102000000001
2024-05-10,2024,5,10,Friday,18,2024-18,762.06,765.41,748.26,748.26,2082300,-0.014969779621799906,743.5592857142857,749.7348000000001
2024-05-13,2024,5,13,Monday,19,2024-19,751.7,751.75,738.93,745.99,1848900,-0.003026404732813459,744.4035714285714,749.2540000000001
2024-05-14,2024,5,14,Tuesday,19,2024-19,739.91,752.69,739.91,752.17,1956200,0.008288273045178318,746.6378571428571,748.6966
2024-05-15,2024,5,15,Wednesday,19,2024-19,753.62,776.81,752.59,776.18,3038300,0.03191380851958314,751.1028571428571,748.9088
2024-05-16,2024,5,16,Thursday,19,2024-19,773.9,775.65,759.53,760.5,2299700,-0.02020276128073417,753.84,748.7644
2024-05-17,2024,5,17,Friday,19,2024-19,762.24,764.2,756.53,759.39,1670300,-0.001452487028900773,756.2385714285714,748.5902000000001
2024-05-20,2024,5,20,Monday,20,2024-20,756.34,773.53,755.57,772.39,2188800,0.01711682531058334,756.4785714285715,749.0308
2024-05-21,2024,5,21,Tuesday,20,2024-20,781.54,805.36,780.49,792.11,4334500,0.025524232714726036,758.4328571428571,750.4126
2024-05-22,2024,5,22,Wednesday,20,2024-20,789.97,793.79,784.3,791.85,1767500,-0.00032378164634261353,761.8342857142858,751.3839999999999
2024-05-23,2024,5,23,Thursday,20,2024-20,798.84,809.31,791.11,797.31,3025800,0.006899969784980087,767.0985714285714,752.4076000000001
2024-05-24,2024,5,24,Friday,20,2024-20,796.87,798.96,793.07,796.31,1778100,-0.0012617124841864946,770.0614285714286,753.3544
2024-05-28,2024,5,28,Tuesday,21,2024-21,797.86,797.86,777.39,796.73,2483500,0.0005325478074329482,772.2742857142857,754.4385999999998
2024-05-29,2024,5,29,Wednesday,21,2024-21,791.94,804.38,791.04,800.35,2380000,0.004542862448428275,774.9407142857143,755.428
2024-05-30,2024,5,30,Thursday,21,2024-21,801.59,808.7,795.01,803.83,1984600,0.0043498171466178626,778.0978571428572,756.2878
2024-05-31,2024,5,31,Friday,21,2024-21,807.52,814.83,799.93,809.04,4472100,0.006478130150909589,782.4392857142857,757.2502
2024-06-03,2024,6,3,Monday,22,2024-22,812.48,826.73,807.23,819.81,2537200,0.013311484497433135,787.7121428571428,758.4792
2024-06-04,2024,6,4,Tuesday,22,2024-22,822.51,823.96,813.94,821.12,1748300,0.0016000870771377684,792.6371428571429,759.7275999999999
2024-06-05,2024,6,5,Wednesday,22,2024-22,819.05,826.9,806.36,820.3,2169000,-0.0009969330112602481,795.7885714285713,760.9097999999999
2024-06-06,2024,6,6,Thursday,22,2024-22,823.38,835.3,820.42,825.76,2109000,0.006648512196826051,800.4499999999999,762.1664
2024-06-07,2024,6,7,Friday,22,2024-22,826.22,845.01,825.48,838.28,2468800,0.01516785466462034,806.085,763.6088000000001
2024-06-10,2024,6,10,Monday,23,2024-23,842.22,859.62,837.69,853.09,3417500,0.017659145680270383,811.8492857142857,765.3517999999999
2024-06-11,2024,6,11,Tuesday,23,2024-23,869.99,869.99,840.49,853.89,4109100,0.0009479177540223649,816.2621428571429,767.4536
2024-06-12,2024,6,12,Wednesday,23,2024-23,859.99,859.99,842.09,855.35,2594600,0.0017094108733255453,820.7978571428572,769.5174000000001
2024-06-13,2024,6,13,Thursday,23,2024-23,857.06,872.87,849.63,871.16,2243400,0.018482722597894963,826.0728571428572,771.6605999999999
2024-06-14,2024,6,14,Friday,23,2024-23,870.18,872.43,863.93,866.35,2023300,-0.005524645112979343,831.0757142857143,773.8634
2024-06-17,2024,6,17,Monday,24,2024-24,865.91,879.91,864.78,872.82,2532200,0.0074677264362827955,836.5107142857142,775.8779999999999
2024-06-18,2024,6,18,Tuesday,24,2024-24,874.78,882.54,871.82,879.18,2437000,0.007288039624961273,842.1414285714285,778.156
2024-06-20,2024,6,20,Thursday,24,2024-24,880.7,892.98,858.14,873.79,3360000,-0.006136068589676857,847.1385714285714,780.7209999999999
2024-06-21,2024,6,21,Friday,24,2024-24,873.46,879.68,867.68,871.71,3445900,-0.002381372653317282,851.615,783.151
2024-06-24,2024,6,24,Monday,25,2024-25,877.72,891.13,870.78,877.85,2878200,0.007048302197567136,855.7607142857144,785.7509999999999
2024-06-25,2024,6,25,Tuesday,25,2024-25,879.49,896.89,879.22,892.15,2830100,0.016290282377734,860.8342857142858,788.7934
2024-06-26,2024,6,26,Wednesday,25,2024-25,891.55,893.87,885.47,888.85,2232100,-0.0037032265823939703,865.7307142857144,791.7869999999999
2024-06-27,2024,6,27,Thursday,25,2024-25,891.08,897.04,887.33,896.52,1948100,0.008632237103540108,870.785,795.0133999999999
2024-06-28,2024,6,28,Friday,25,2024-25,898.76,902.93,892.91,892.91,3375400,-0.004026125632575539,874.6871428571428,798.0881999999999
2024-07-01,2024,7,1,Monday,26,2024-26,899.21,904.2,891.85,901.78,2546100,0.009929440152295799,878.165,801.4354000000001
2024-07-02,2024,7,2,Tuesday,26,2024-26,890.28,899.44,866.4,894.22,4584600,-0.008377300987831404,881.0457142857142,805.0179999999999
2024-07-03,2024,7,3,Wednesday,26,2024-26,898.45,905.85,871.82,885.73,3078400,-0.009495925681092254,883.2157142857143,808.332
2024-07-05,2024,7,5,Friday,26,2024-26,886.05,903.84,884.55,901.97,2880900,0.018338742612817427,885.4164285714286,811.688
2024-07-08,2024,7,8,Monday,27,2024-27,905.25,915.82,899.44,905.36,2364600,0.003750460399735589,888.2028571428572,815.3774000000001
2024-07-09,2024,7,9,Tuesday,27,2024-27,916.25,922.12,908.1,919.66,2416000,0.015795090830165615,891.5485714285714,819.4972
2024-07-10,2024,7,10,Wednesday,27,2024-27,923.67,932.66,920.15,926.84,2683300,0.0078070635760603135,894.9528571428572,823.5904
2024-07-11,2024,7,11,Thursday,27,2024-27,921.22,929.89,905.97,921.27,2855100,-0.006001473401429536,898.3442857142857,827.4995999999999
2024-07-12,2024,7,12,Friday,27,2024-27,924.09,937.69,923.14,935.34,2315100,0.015265463669767998,902.8892857142856,830.8258000000001
2024-07-15,2024,7,15,Monday,28,2024-28,943.03,952.79,935.03,937.37,2358700,0.002172069455062875,907.1407142857142,834.2782
2024-07-16,2024,7,16,Tuesday,28,2024-28,942.59,943.22,925.45,928.63,2111800,-0.009321882592619457,909.7464285714285,837.9662000000001
2024-07-17,2024,7,17,Wednesday,28,2024-28,897.48,912.26,890.21,893.12,4200600,-0.03824333318128714,910.0514285714286,841.3564
2024-07-18,2024,7,18,Thursday,28,2024-28,894.54,897.34,825.14,837.21,7649600,-0.06260004053901302,905.8149999999999,843.0039999999999
2024-07-19,2024,7,19,Friday,28,2024-28,855.71,868.09,841.25,845.66,3782200,0.010095282406549,902.4399999999999,844.6022
2024-07-22,2024,7,22,Monday,29,2024-29,852.89,862.38,845.02,854.04,2904500,0.009912973236624989,899.03,846.4226000000001
2024-07-23,2024,7,23,Tuesday,29,2024-29,858.02,875.49,852.18,866.19,2087700,0.014226780178844267,897.0278571428572,848.5538
2024-07-24,2024,7,24,Wednesday,29,2024-29,860.48,866.24,842.5,848.04,2726100,-0.020961273477199116,894.3357142857142,850.5493999999999
2024-07-25,2024,7,25,Thursday,29,2024-29,835.33,839.89,795.27,809.88,5468000,-0.04499454053516794,887.7578571428572,851.8272000000001
2024-07-26,2024,7,26,Friday,29,2024-29,800.69,810.69,790.26,793.54,4173900,-0.020178075982050014,879.7707142857142,852.6546000000001
2024-07-29,2024,7,29,Monday,30,2024-30,802.8,813.41,792.93,796.66,2473700,0.003939833452180297,870.9849999999999,853.0642
2024-07-30,2024,7,30,Tuesday,30,2024-30,803.95,810.58,765.12,779.33,3848600,-0.021763130438886447,860.4485714285713,853.4408
2024-07-31,2024,7,31,Wednesday,30,2024-30,789.15,799.97,781.18,793.19,2961700,0.01779273475992027,851.3000000000001,854.1168000000001
2024-08-01,2024,8,1,Thursday,30,2024-30,822.14,829.31,808.88,820.97,4060700,0.035025473127328066,843.1307142857142,855.0884
2024-08-02,2024,8,2,Friday,30,2024-30,805.42,808.89,776.18,793.38,3515900,-0.0336118166641699,832.8457142857143,855.1138000000001
2024-08-05,2024,8,5,Monday,31,2024-31,747.56,782.02,737.25,764.58,4661800,-0.036297782367628595,821.1278571428572,854.5684000000001
2024-08-06,2024,8,6,Tuesday,31,2024-31,778.27,795.16,774.19,782.25,3437600,0.02311473155016852,813.2085714285714,854.2672
2024-08-07,2024,8,7,Wednesday,31,2024-31,767.58,775.75,752.51,761.5,4407700,-0.02652604748316212,807.8007142857143,853.571
2024-08-08,2024,8,8,Thursday,31,2024-31,862.95,865.69,813.87,833.67,9434900,0.09476263714896072,806.9442857142857,854.3098000000001
2024-08-09,2024,8,9,Friday,31,2024-31,848.15,895.98,848.15,879.4,6587600,0.0548555018839878,808.7557142857142,855.8908
2024-08-12,2024,8,12,Monday,32,2024-32,891.76,892.26,870.84,872.2,4206100,-0.008186740554970151,809.1850000000001,857.2582000000001
2024-08-13,2024,8,13,Tuesday,32,2024-32,881.76,902.09,878.07,895.54,3506800,0.026764475179633207,812.5778571428572,858.9882000000001
2024-08-14,2024,8,14,Wednesday,32,2024-32,897.47,921.51,891.34,918.85,3562900,0.02602278292699456,820.3614285714285,860.9689999999999
2024-08-15,2024,8,15,Thursday,32,2024-32,924.4,926.33,908.6,920.03,3080000,0.0012899229971967685,829.3964285714286,862.9472000000001
2024-08-16,2024,8,16,Friday,32,2024-32,916.88,924.69,907.99,910.69,2364900,-0.010154834154028514,837.5414285714286,864.755
2024-08-19,2024,8,19,Monday,33,2024-33,910.69,914.52,905.14,910.38,2374600,-0.00033617649104933367,846.902142857143,866.4473999999999
2024-08-20,2024,8,20,Tuesday,33,2024-33,920.55,955.01,918.98,938.19,4961500,0.030548579692911915,857.2592857142857,868.4456
2024-08-21,2024,8,21,Wednesday,33,2024-33,943.77,944.64,927.53,940.17,2617000,0.0021054073767781123,865.7735714285716,870.1872
2024-08-22,2024,8,22,Thursday,33,2024-33,940.18,960.47,936.39,942.34,3183700,0.002310933030203355,876.4135714285713,871.9562000000001
2024-08-23,2024,8,23,Friday,33,2024-33,943.6,948.59,931.42,940.93,2063300,-0.0014987695063490847,889.01,873.6677999999999
2024-08-26,2024,8,26,Monday,34,2024-34,937.43,943.16,931.08,938.75,2166000,-0.0023194443867849968,900.1885714285714,875.0196000000001
2024-08-27,2024,8,27,Tuesday,34,2024-34,940.69,960.43,938.17,942.65,2912900,0.004155409128545395,913.1278571428571,876.5455999999999
